应变(%),应力(N/mm^2),力(N),位移(mm),变形Y(mm),变形Z(mm),时间(s),Temperature1(-),Temperature2(-),Temperature3(-),变形X(mm)
-1.719925E-05,135.9035,27534.37,1.287704,-3.099442E-06,0,257.6011,0.1,0.1,0.1,0
-1.719925E-05,135.9119,27536.08,1.287811,-3.099442E-06,0,257.6177,0.1,0.1,0.1,0
-1.719925E-05,135.9179,27537.3,1.287857,-3.099442E-06,0,257.6348,0.1,0.1,0.1,0
-1.058415E-05,135.923,27538.33,1.287949,-1.907349E-06,0,257.6519,0.1,0.1,0.1,0
-1.058415E-05,135.9266,27539.06,1.288055,-1.907349E-06,0,257.6689,0.1,0.1,0.1,0
-1.058415E-05,135.9304,27539.83,1.288101,-1.907349E-06,0,257.686,0.1,0.1,0.1,0
-1.058415E-05,135.9335,27540.46,1.288208,-1.907349E-06,0,257.7031,0.1,0.1,0.1,0
-1.058415E-05,135.9386,27541.48,1.2883,-1.907349E-06,0,257.7197,0.1,0.1,0.1,0
-1.058415E-05,135.9454,27542.86,1.288361,-1.907349E-06,0,257.7368,0.1,0.1,0.1,0
-1.058415E-05,135.9507,27543.93,1.288452,-1.907349E-06,0,257.7539,0.1,0.1,0.1,0
-1.058415E-05,135.9569,27545.2,1.288559,-1.907349E-06,0,257.771,0.1,0.1,0.1,0
-1.058415E-05,135.9624,27546.3,1.288651,-1.907349E-06,0,257.7881,0.1,0.1,0.1,0
-1.058415E-05,135.9685,27547.55,1.288712,-1.907349E-06,0,257.8047,0.1,0.1,0.1,0
-1.058415E-05,135.9751,27548.88,1.288803,-1.907349E-06,0,257.8218,0.1,0.1,0.1,0
-1.058415E-05,135.9803,27549.94,1.28891,-1.907349E-06,0,257.8389,0.1,0.1,0.1,0
-1.719925E-05,135.9859,27551.08,1.288956,-3.099442E-06,0,257.856,0.1,0.1,0.1,0
-1.719925E-05,135.9895,27551.8,1.289063,-3.099442E-06,0,257.873,0.1,0.1,0.1,0
-1.058415E-05,135.9939,27552.69,1.289154,-1.907349E-06,0,257.8901,0.1,0.1,0.1,0
-1.719925E-05,135.9996,27553.85,1.2892,-3.099442E-06,0,257.9067,0.1,0.1,0.1,0
-1.058415E-05,136.0037,27554.68,1.289307,-1.907349E-06,0,257.9238,0.1,0.1,0.1,0
-1.058415E-05,136.0102,27555.99,1.289352,-1.907349E-06,0,257.9409,0.1,0.1,0.1,0
-1.058415E-05,136.0156,27557.08,1.289459,-1.907349E-06,0,257.958,0.1,0.1,0.1,0
-1.719925E-05,136.0228,27558.54,1.289551,-3.099442E-06,0,257.9751,0.1,0.1,0.1,0
-1.058415E-05,136.03,27560.01,1.289658,-1.907349E-06,0,257.9917,0.1,0.1,0.1,0
-1.058415E-05,136.0357,27561.15,1.289749,-1.907349E-06,0,258.0088,0.1,0.1,0.1,0
-1.058415E-05,136.0434,27562.72,1.28981,-1.907349E-06,0,258.0259,0.1,0.1,0.1,0
-1.058415E-05,136.0475,27563.55,1.289902,-1.907349E-06,0,258.043,0.1,0.1,0.1,0
-1.058415E-05,136.0535,27564.77,1.290009,-1.907349E-06,0,258.0601,0.1,0.1,0.1,0
-1.719925E-05,136.0576,27565.59,1.2901,-3.099442E-06,0,258.0767,0.1,0.1,0.1,0
-1.719925E-05,136.0615,27566.39,1.290161,-3.099442E-06,0,258.0938,0.1,0.1,0.1,0
-1.719925E-05,136.0667,27567.45,1.290253,-3.099442E-06,0,258.1108,0.1,0.1,0.1,0
-1.719925E-05,136.0715,27568.41,1.290359,-3.099442E-06,0,258.1279,0.1,0.1,0.1,0
-1.719925E-05,136.0773,27569.58,1.290405,-3.099442E-06,0,258.145,0.1,0.1,0.1,0
-1.719925E-05,136.0811,27570.36,1.290512,-3.099442E-06,0,258.1621,0.1,0.1,0.1,0
-1.719925E-05,136.0856,27571.27,1.290604,-3.099442E-06,0,258.1787,0.1,0.1,0.1,0
-1.719925E-05,136.0896,27572.08,1.290649,-3.099442E-06,0,258.1958,0.1,0.1,0.1,0
-1.719925E-05,136.0932,27572.81,1.290756,-3.099442E-06,0,258.2129,0.1,0.1,0.1,0
-1.719925E-05,136.099,27573.98,1.290802,-3.099442E-06,0,258.23,0.1,0.1,0.1,0
-1.719925E-05,136.1041,27575.01,1.290909,-3.099442E-06,0,258.2471,0.1,0.1,0.1,0
-1.058415E-05,136.1108,27576.37,1.291,-1.907349E-06,0,258.2637,0.1,0.1,0.1,0
-1.058415E-05,136.1166,27577.55,1.291107,-1.907349E-06,0,258.2808,0.1,0.1,0.1,0
-1.058415E-05,136.1232,27578.88,1.291153,-1.907349E-06,0,258.2979,0.1,0.1,0.1,0
-1.058415E-05,136.1282,27579.89,1.29126,-1.907349E-06,0,258.3149,0.1,0.1,0.1,0
-5.292075E-06,136.1335,27580.98,1.291351,-9.536743E-07,0,258.332,0.1,0.1,0.1,0
-5.292075E-06,136.14,27582.3,1.291397,-9.536743E-07,0,258.3491,0.1,0.1,0.1,0
-5.292075E-06,136.1444,27583.19,1.291504,-9.536743E-07,0,258.3657,0.1,0.1,0.1,0
-5.292075E-06,136.1507,27584.46,1.291611,-9.536743E-07,0,258.3828,0.1,0.1,0.1,0
-5.292075E-06,136.1561,27585.55,1.291656,-9.536743E-07,0,258.3999,0.1,0.1,0.1,0
-1.058415E-05,136.1617,27586.68,1.291748,-1.907349E-06,0,258.417,0.1,0.1,0.1,0
-1.058415E-05,136.1705,27588.48,1.291855,-1.907349E-06,0,258.4341,0.1,0.1,0.1,0
-1.058415E-05,136.1772,27589.82,1.291962,-1.907349E-06,0,258.4507,0.1,0.1,0.1,0
-1.058415E-05,136.1844,27591.28,1.292053,-1.907349E-06,0,258.4678,0.1,0.1,0.1,0
-1.058415E-05,136.1897,27592.35,1.292099,-1.907349E-06,0,258.4849,0.1,0.1,0.1,0
-1.058415E-05,136.1954,27593.52,1.292206,-1.907349E-06,0,258.502,0.1,0.1,0.1,0
-1.058415E-05,136.2009,27594.63,1.292297,-1.907349E-06,0,258.519,0.1,0.1,0.1,0
-1.058415E-05,136.2063,27595.73,1.292404,-1.907349E-06,0,258.5361,0.1,0.1,0.1,0
-1.058415E-05,136.2114,27596.76,1.29245,-1.907349E-06,0,258.5527,0.1,0.1,0.1,0
-1.058415E-05,136.2143,27597.35,1.292557,-1.907349E-06,0,258.5698,0.1,0.1,0.1,0
-1.058415E-05,136.219,27598.3,1.292603,-1.907349E-06,0,258.5869,0.1,0.1,0.1,0
-1.058415E-05,136.2228,27599.07,1.292709,-1.907349E-06,0,258.604,0.1,0.1,0.1,0
-5.292075E-06,136.2283,27600.19,1.292801,-9.536743E-07,0,258.6211,0.1,0.1,0.1,0
-5.292075E-06,136.2342,27601.37,1.292908,-9.536743E-07,0,258.6377,0.1,0.1,0.1,0
-5.292075E-06,136.2395,27602.46,1.292953,-9.536743E-07,0,258.6548,0.1,0.1,0.1,0
-1.058415E-05,136.2439,27603.33,1.29306,-1.907349E-06,0,258.6719,0.1,0.1,0.1,0
-1.058415E-05,136.2492,27604.42,1.293106,-1.907349E-06,0,258.689,0.1,0.1,0.1,0
-1.058415E-05,136.2524,27605.06,1.293198,-1.907349E-06,0,258.7061,0.1,0.1,0.1,0
-1.058415E-05,136.2583,27606.26,1.293304,-1.907349E-06,0,258.7227,0.1,0.1,0.1,0
-1.058415E-05,136.2638,27607.38,1.29335,-1.907349E-06,0,258.7397,0.1,0.1,0.1,0
-1.058415E-05,136.2696,27608.55,1.293457,-1.907349E-06,0,258.7568,0.1,0.1,0.1,0
-1.719925E-05,136.2763,27609.91,1.293549,-3.099442E-06,0,258.7739,0.1,0.1,0.1,0
-1.719925E-05,136.2812,27610.89,1.29361,-3.099442E-06,0,258.791,0.1,0.1,0.1,0
-1.719925E-05,136.2864,27611.96,1.293701,-3.099442E-06,0,258.8081,0.1,0.1,0.1,0
-2.249132E-05,136.2922,27613.13,1.293808,-4.053116E-06,0,258.8247,0.1,0.1,0.1,0
-1.719925E-05,136.2981,27614.33,1.2939,-3.099442E-06,0,258.8418,0.1,0.1,0.1,0
-2.249132E-05,136.3036,27615.44,1.293961,-4.053116E-06,0,258.8589,0.1,0.1,0.1,0
-2.249132E-05,136.3098,27616.7,1.294052,-4.053116E-06,0,258.876,0.1,0.1,0.1,0
-1.719925E-05,136.3162,27617.98,1.294159,-3.099442E-06,0,258.8931,0.1,0.1,0.1,0
-1.719925E-05,136.3224,27619.25,1.29425,-3.099442E-06,0,258.9097,0.1,0.1,0.1,0
-1.719925E-05,136.3291,27620.61,1.294357,-3.099442E-06,0,258.9268,0.1,0.1,0.1,0
-1.719925E-05,136.3332,27621.44,1.294403,-3.099442E-06,0,258.9438,0.1,0.1,0.1,0
-1.719925E-05,136.3389,27622.58,1.29451,-3.099442E-06,0,258.9609,0.1,0.1,0.1,0
-1.719925E-05,136.3428,27623.38,1.294556,-3.099442E-06,0,258.978,0.1,0.1,0.1,0
-1.058415E-05,136.3465,27624.12,1.294647,-1.907349E-06,0,258.9951,0.1,0.1,0.1,0
-1.058415E-05,136.3521,27625.27,1.294754,-1.907349E-06,0,259.0117,0.1,0.1,0.1,0
-1.058415E-05,136.3551,27625.87,1.2948,-1.907349E-06,0,259.0288,0.1,0.1,0.1,0
-1.058415E-05,136.3604,27626.94,1.294907,-1.907349E-06,0,259.0459,0.1,0.1,0.1,0
-5.292075E-06,136.3654,27627.95,1.294998,-9.536743E-07,0,259.063,0.1,0.1,0.1,0
-5.292075E-06,136.3719,27629.28,1.295059,-9.536743E-07,0,259.0801,0.1,0.1,0.1,0
-5.292075E-06,136.378,27630.51,1.295151,-9.536743E-07,0,259.0967,0.1,0.1,0.1,0
-5.292075E-06,136.3835,27631.63,1.295258,-9.536743E-07,0,259.1138,0.1,0.1,0.1,0
-5.292075E-06,136.3895,27632.85,1.295349,-9.536743E-07,0,259.1309,0.1,0.1,0.1,0
-5.292075E-06,136.3952,27634,1.29541,-9.536743E-07,0,259.1479,0.1,0.1,0.1,0
0,136.4011,27635.2,1.295502,0,0,259.165,0.1,0.1,0.1,0
0,136.4059,27636.16,1.295609,0,0,259.1821,0.1,0.1,0.1,0
0,136.4099,27636.98,1.295654,0,0,259.1987,0.1,0.1,0.1,0
0,136.4154,27638.09,1.295746,0,0,259.2158,0.1,0.1,0.1,0
0,136.4208,27639.19,1.295853,0,0,259.2329,0.1,0.1,0.1,0
5.292075E-06,136.427,27640.43,1.295898,9.536743E-07,0,259.25,0.1,0.1,0.1,0
0,136.4306,27641.16,1.296005,0,0,259.2671,0.1,0.1,0.1,0
5.292075E-06,136.4347,27642,1.296097,9.536743E-07,0,259.2837,0.1,0.1,0.1,0
5.292075E-06,136.4402,27643.12,1.296158,9.536743E-07,0,259.3008,0.1,0.1,0.1,0
1.058415E-05,136.4458,27644.25,1.296249,1.907349E-06,0,259.3179,0.1,0.1,0.1,0
1.058415E-05,136.4527,27645.65,1.296356,1.907349E-06,0,259.335,0.1,0.1,0.1,0
1.058415E-05,136.4583,27646.79,1.296448,1.907349E-06,0,259.3521,0.1,0.1,0.1,0
1.058415E-05,136.4647,27648.07,1.296509,1.907349E-06,0,259.3691,0.1,0.1,0.1,0
1.058415E-05,136.4696,27649.06,1.2966,1.907349E-06,0,259.3857,0.1,0.1,0.1,0
1.058415E-05,136.4755,27650.26,1.296707,1.907349E-06,0,259.4028,0.1,0.1,0.1,0
1.058415E-05,136.4819,27651.56,1.296753,1.907349E-06,0,259.4199,0.1,0.1,0.1,0
1.058415E-05,136.4869,27652.57,1.29686,1.907349E-06,0,259.437,0.1,0.1,0.1,0
1.058415E-05,136.4927,27653.74,1.296951,1.907349E-06,0,259.4541,0.1,0.1,0.1,0
1.058415E-05,136.4967,27654.57,1.296997,1.907349E-06,0,259.4707,0.1,0.1,0.1,0
1.719925E-05,136.5031,27655.85,1.297104,3.099442E-06,0,259.4878,0.1,0.1,0.1,0
1.058415E-05,136.5079,27656.83,1.297195,1.907349E-06,0,259.5049,0.1,0.1,0.1,0
1.058415E-05,136.5147,27658.21,1.297302,1.907349E-06,0,259.522,0.1,0.1,0.1,0
1.058415E-05,136.5223,27659.74,1.297348,1.907349E-06,0,259.5391,0.1,0.1,0.1,0
1.058415E-05,136.5283,27660.96,1.297455,1.907349E-06,0,259.5557,0.1,0.1,0.1,0
1.058415E-05,136.5347,27662.26,1.297546,1.907349E-06,0,259.5728,0.1,0.1,0.1,0
1.058415E-05,136.5388,27663.08,1.297653,1.907349E-06,0,259.5898,0.1,0.1,0.1,0
1.058415E-05,136.5444,27664.23,1.297699,1.907349E-06,0,259.6069,0.1,0.1,0.1,0
1.058415E-05,136.5505,27665.46,1.297806,1.907349E-06,0,259.624,0.1,0.1,0.1,0
1.058415E-05,136.5564,27666.65,1.297897,1.907349E-06,0,259.6411,0.1,0.1,0.1,0
1.058415E-05,136.5617,27667.72,1.297958,1.907349E-06,0,259.6577,0.1,0.1,0.1,0
5.292075E-06,136.5663,27668.67,1.29805,9.536743E-07,0,259.6748,0.1,0.1,0.1,0
1.058415E-05,136.5714,27669.69,1.298157,1.907349E-06,0,259.6919,0.1,0.1,0.1,0
5.292075E-06,136.5763,27670.68,1.298203,9.536743E-07,0,259.709,0.1,0.1,0.1,0
1.058415E-05,136.5822,27671.89,1.298309,1.907349E-06,0,259.7261,0.1,0.1,0.1,0
1.058415E-05,136.5892,27673.3,1.298401,1.907349E-06,0,259.7427,0.1,0.1,0.1,0
1.058415E-05,136.5977,27675.03,1.298508,1.907349E-06,0,259.7598,0.1,0.1,0.1,0
1.058415E-05,136.6033,27676.15,1.298553,1.907349E-06,0,259.7769,0.1,0.1,0.1,0
1.058415E-05,136.6087,27677.25,1.298645,1.907349E-06,0,259.7939,0.1,0.1,0.1,0
1.058415E-05,136.6142,27678.36,1.298752,1.907349E-06,0,259.811,0.1,0.1,0.1,0
1.058415E-05,136.6175,27679.03,1.298859,1.907349E-06,0,259.8281,0.1,0.1,0.1,0
1.058415E-05,136.6231,27680.17,1.298904,1.907349E-06,0,259.8447,0.1,0.1,0.1,0
1.058415E-05,136.6279,27681.13,1.298996,1.907349E-06,0,259.8618,0.1,0.1,0.1,0
1.058415E-05,136.6346,27682.49,1.299103,1.907349E-06,0,259.8789,0.1,0.1,0.1,0
1.058415E-05,136.6414,27683.87,1.29921,1.907349E-06,0,259.896,0.1,0.1,0.1,0
1.058415E-05,136.6465,27684.91,1.299255,1.907349E-06,0,259.9131,0.1,0.1,0.1,0
5.292075E-06,136.6521,27686.05,1.299347,9.536743E-07,0,259.9297,0.1,0.1,0.1,0
5.292075E-06,136.6563,27686.89,1.299408,9.536743E-07,0,259.9468,0.1,0.1,0.1,0
5.292075E-06,136.6628,27688.22,1.2995,9.536743E-07,0,259.9639,0.1,0.1,0.1,0
5.292075E-06,136.6686,27689.39,1.299606,9.536743E-07,0,259.981,0.1,0.1,0.1,0
0,136.6742,27690.53,1.299698,0,0,259.998,0.1,0.1,0.1,0
0,136.6803,27691.76,1.299759,0,0,260.0151,0.1,0.1,0.1,0
0,136.685,27692.71,1.29985,0,0,260.0317,0.1,0.1,0.1,0
5.292075E-06,136.6915,27694.02,1.299957,9.536743E-07,0,260.0488,0.1,0.1,0.1,0
0,136.6948,27694.7,1.300003,0,0,260.0659,0.1,0.1,0.1,0
0,136.701,27695.96,1.300095,0,0,260.083,0.1,0.1,0.1,0
0,136.7071,27697.18,1.300201,0,0,260.1001,0.1,0.1,0.1,0
0,136.7131,27698.41,1.300308,0,0,260.1167,0.1,0.1,0.1,0
0,136.7202,27699.85,1.3004,0,0,260.1338,0.1,0.1,0.1,0
0,136.7265,27701.12,1.300446,0,0,260.1509,0.1,0.1,0.1,0
0,136.7314,27702.1,1.300552,0,0,260.168,0.1,0.1,0.1,0
0,136.7366,27703.17,1.300598,0,0,260.1851,0.1,0.1,0.1,0
0,136.7407,27703.99,1.300705,0,0,260.2017,0.1,0.1,0.1,0
-5.292075E-06,136.7445,27704.76,1.300797,-9.536743E-07,0,260.2188,0.1,0.1,0.1,0
-5.292075E-06,136.749,27705.67,1.300858,-9.536743E-07,0,260.2358,0.1,0.1,0.1,0
-5.292075E-06,136.7543,27706.74,1.300949,-9.536743E-07,0,260.2529,0.1,0.1,0.1,0
-5.292075E-06,136.7612,27708.14,1.301056,-9.536743E-07,0,260.27,0.1,0.1,0.1,0
-5.292075E-06,136.7675,27709.43,1.301147,-9.536743E-07,0,260.2871,0.1,0.1,0.1,0
-1.058415E-05,136.7736,27710.65,1.301208,-1.907349E-06,0,260.3037,0.1,0.1,0.1,0
-1.058415E-05,136.7798,27711.92,1.3013,-1.907349E-06,0,260.3208,0.1,0.1,0.1,0
-1.058415E-05,136.785,27712.97,1.301407,-1.907349E-06,0,260.3379,0.1,0.1,0.1,0
-1.058415E-05,136.7892,27713.81,1.301498,-1.907349E-06,0,260.355,0.1,0.1,0.1,0
-1.058415E-05,136.7932,27714.64,1.301544,-1.907349E-06,0,260.3721,0.1,0.1,0.1,0
-1.058415E-05,136.7962,27715.25,1.301651,-1.907349E-06,0,260.3887,0.1,0.1,0.1,0
-1.058415E-05,136.7998,27715.97,1.301697,-1.907349E-06,0,260.4058,0.1,0.1,0.1,0
-1.058415E-05,136.8038,27716.79,1.301804,-1.907349E-06,0,260.4229,0.1,0.1,0.1,0
-1.719925E-05,136.8072,27717.46,1.301849,-3.099442E-06,0,260.4399,0.1,0.1,0.1,0
-1.719925E-05,136.8133,27718.71,1.301956,-3.099442E-06,0,260.457,0.1,0.1,0.1,0
-1.719925E-05,136.8185,27719.76,1.302048,-3.099442E-06,0,260.4741,0.1,0.1,0.1,0
-1.719925E-05,136.8261,27721.3,1.302155,-3.099442E-06,0,260.4907,0.1,0.1,0.1,0
-1.719925E-05,136.832,27722.5,1.3022,-3.099442E-06,0,260.5078,0.1,0.1,0.1,0
-1.719925E-05,136.8376,27723.62,1.302307,-3.099442E-06,0,260.5249,0.1,0.1,0.1,0
-2.249132E-05,136.8441,27724.94,1.302399,-4.053116E-06,0,260.542,0.1,0.1,0.1,0
-2.249132E-05,136.8505,27726.24,1.302505,-4.053116E-06,0,260.5591,0.1,0.1,0.1,0
-2.249132E-05,136.8584,27727.84,1.302551,-4.053116E-06,0,260.5757,0.1,0.1,0.1,0
-2.249132E-05,136.8625,27728.67,1.302658,-4.053116E-06,0,260.5928,0.1,0.1,0.1,0
-2.77834E-05,136.8684,27729.86,1.30275,-5.00679E-06,0,260.6099,0.1,0.1,0.1,0
-2.77834E-05,136.8714,27730.48,1.302795,-5.00679E-06,0,260.627,0.1,0.1,0.1,0
-2.77834E-05,136.8756,27731.33,1.302902,-5.00679E-06,0,260.644,0.1,0.1,0.1,0
-3.042943E-05,136.8815,27732.53,1.302994,-5.483627E-06,0,260.6611,0.1,0.1,0.1,0
-3.042943E-05,136.8845,27733.12,1.303055,-5.483627E-06,0,260.6777,0.1,0.1,0.1,0
-3.042943E-05,136.8906,27734.37,1.303146,-5.483627E-06,0,260.6948,0.1,0.1,0.1,0
-3.042943E-05,136.8957,27735.4,1.303207,-5.483627E-06,0,260.7119,0.1,0.1,0.1,0
-3.042943E-05,136.9031,27736.89,1.303299,-5.483627E-06,0,260.729,0.1,0.1,0.1,0
-2.77834E-05,136.9113,27738.55,1.303406,-5.00679E-06,0,260.7461,0.1,0.1,0.1,0
-2.77834E-05,136.9193,27740.17,1.303497,-5.00679E-06,0,260.7627,0.1,0.1,0.1,0
-3.042943E-05,136.927,27741.74,1.303604,-5.483627E-06,0,260.7798,0.1,0.1,0.1,0
-3.042943E-05,136.9325,27742.85,1.303696,-5.483627E-06,0,260.7969,0.1,0.1,0.1,0
-3.042943E-05,136.9388,27744.13,1.303757,-5.483627E-06,0,260.814,0.1,0.1,0.1,0
-3.042943E-05,136.943,27744.98,1.303848,-5.483627E-06,0,260.8311,0.1,0.1,0.1,0
-3.042943E-05,136.9482,27746.03,1.303955,-5.483627E-06,0,260.8477,0.1,0.1,0.1,0
-3.042943E-05,136.9534,27747.08,1.304001,-5.483627E-06,0,260.8647,0.1,0.1,0.1,0
-3.572151E-05,136.9571,27747.84,1.304108,-6.437302E-06,0,260.8818,0.1,0.1,0.1,0
-3.572151E-05,136.9613,27748.68,1.304153,-6.437302E-06,0,260.8989,0.1,0.1,0.1,0
-3.042943E-05,136.9646,27749.35,1.304245,-5.483627E-06,0,260.916,0.1,0.1,0.1,0
-3.042943E-05,136.9702,27750.5,1.304352,-5.483627E-06,0,260.9331,0.1,0.1,0.1,0
-3.042943E-05,136.9764,27751.75,1.304398,-5.483627E-06,0,260.9497,0.1,0.1,0.1,0
-3.042943E-05,136.9814,27752.76,1.304504,-5.483627E-06,0,260.9668,0.1,0.1,0.1,0
-2.77834E-05,136.9894,27754.38,1.304596,-5.00679E-06,0,260.9839,0.1,0.1,0.1,0
-2.77834E-05,136.9966,27755.84,1.304703,-5.00679E-06,0,261.001,0.1,0.1,0.1,0
-2.77834E-05,137.0034,27757.22,1.304794,-5.00679E-06,0,261.0181,0.1,0.1,0.1,0
-2.77834E-05,137.0098,27758.51,1.304855,-5.00679E-06,0,261.0347,0.1,0.1,0.1,0
-2.77834E-05,137.0126,27759.09,1.304947,-5.00679E-06,0,261.0518,0.1,0.1,0.1,0
-2.249132E-05,137.0188,27760.34,1.305054,-4.053116E-06,0,261.0688,0.1,0.1,0.1,0
-2.249132E-05,137.0234,27761.27,1.305099,-4.053116E-06,0,261.0859,0.1,0.1,0.1,0
-1.719925E-05,137.0297,27762.55,1.305206,-3.099442E-06,0,261.103,0.1,0.1,0.1,0
-1.058415E-05,137.0355,27763.73,1.305298,-1.907349E-06,0,261.1201,0.1,0.1,0.1,0
-1.058415E-05,137.0398,27764.6,1.305344,-1.907349E-06,0,261.1367,0.1,0.1,0.1,0
-1.058415E-05,137.0425,27765.14,1.30545,-1.907349E-06,0,261.1538,0.1,0.1,0.1,0
-1.058415E-05,137.0444,27765.53,1.305496,-1.907349E-06,0,261.1709,0.1,0.1,0.1,0
-5.292075E-06,137.0504,27766.75,1.305603,-9.536743E-07,0,261.188,0.1,0.1,0.1,0
-5.292075E-06,137.0552,27767.71,1.305695,-9.536743E-07,0,261.2051,0.1,0.1,0.1,0
0,137.0644,27769.57,1.305801,0,0,261.2217,0.1,0.1,0.1,0
-5.292075E-06,137.0726,27771.23,1.305847,-9.536743E-07,0,261.2388,0.1,0.1,0.1,0
-5.292075E-06,137.0796,27772.66,1.305954,-9.536743E-07,0,261.2559,0.1,0.1,0.1,0
-5.292075E-06,137.0875,27774.26,1.306046,-9.536743E-07,0,261.2729,0.1,0.1,0.1,0
-5.292075E-06,137.0924,27775.24,1.306152,-9.536743E-07,0,261.29,0.1,0.1,0.1,0
0,137.0986,27776.5,1.306244,0,0,261.3071,0.1,0.1,0.1,0
0,137.1017,27777.13,1.306305,0,0,261.3237,0.1,0.1,0.1,0
-5.292075E-06,137.1063,27778.07,1.306396,-9.536743E-07,0,261.3408,0.1,0.1,0.1,0
-5.292075E-06,137.1098,27778.78,1.306458,-9.536743E-07,0,261.3579,0.1,0.1,0.1,0
0,137.1145,27779.72,1.306549,0,0,261.375,0.1,0.1,0.1,0
-5.292075E-06,137.1214,27781.13,1.306656,-9.536743E-07,0,261.3921,0.1,0.1,0.1,0
-5.292075E-06,137.127,27782.27,1.306702,-9.536743E-07,0,261.4087,0.1,0.1,0.1,0
-5.292075E-06,137.1327,27783.41,1.306793,-9.536743E-07,0,261.4258,0.1,0.1,0.1,0
-5.292075E-06,137.1375,27784.38,1.3069,-9.536743E-07,0,261.4429,0.1,0.1,0.1,0
-5.292075E-06,137.1422,27785.33,1.306946,-9.536743E-07,0,261.46,0.1,0.1,0.1,0
-1.058415E-05,137.149,27786.72,1.307053,-1.907349E-06,0,261.4771,0.1,0.1,0.1,0
-1.058415E-05,137.1539,27787.7,1.307144,-1.907349E-06,0,261.4941,0.1,0.1,0.1,0
-1.058415E-05,137.1602,27788.98,1.307251,-1.907349E-06,0,261.5107,0.1,0.1,0.1,0
-1.058415E-05,137.1646,27789.88,1.307297,-1.907349E-06,0,261.5278,0.1,0.1,0.1,0
-1.058415E-05,137.1693,27790.82,1.307404,-1.907349E-06,0,261.5449,0.1,0.1,0.1,0
-1.719925E-05,137.1735,27791.69,1.307495,-3.099442E-06,0,261.562,0.1,0.1,0.1,0
-1.719925E-05,137.179,27792.79,1.307556,-3.099442E-06,0,261.5791,0.1,0.1,0.1,0
-1.719925E-05,137.1848,27793.96,1.307648,-3.099442E-06,0,261.5957,0.1,0.1,0.1,0
-2.249132E-05,137.1889,27794.81,1.307755,-4.053116E-06,0,261.6128,0.1,0.1,0.1,0
-2.249132E-05,137.1955,27796.14,1.3078,-4.053116E-06,0,261.6299,0.1,0.1,0.1,0
-2.77834E-05,137.2005,27797.15,1.307907,-5.00679E-06,0,261.647,0.1,0.1,0.1,0
-2.77834E-05,137.2066,27798.38,1.307999,-5.00679E-06,0,261.6641,0.1,0.1,0.1,0
-2.77834E-05,137.2132,27799.73,1.308044,-5.00679E-06,0,261.6807,0.1,0.1,0.1,0
-3.042943E-05,137.218,27800.69,1.308151,-5.483627E-06,0,261.6978,0.1,0.1,0.1,0
-3.042943E-05,137.2233,27801.76,1.308243,-5.483627E-06,0,261.7148,0.1,0.1,0.1,0
-3.042943E-05,137.2272,27802.56,1.30835,-5.483627E-06,0,261.7319,0.1,0.1,0.1,0
-3.572151E-05,137.2305,27803.22,1.308395,-6.437302E-06,0,261.749,0.1,0.1,0.1,0
-3.042943E-05,137.2356,27804.26,1.308502,-5.483627E-06,0,261.7661,0.1,0.1,0.1,0
-3.042943E-05,137.242,27805.56,1.308594,-5.483627E-06,0,261.7827,0.1,0.1,0.1,0
-3.042943E-05,137.2494,27807.05,1.308655,-5.483627E-06,0,261.7998,0.1,0.1,0.1,0
-3.572151E-05,137.2538,27807.95,1.308746,-6.437302E-06,0,261.8169,0.1,0.1,0.1,0
-3.572151E-05,137.2603,27809.26,1.308853,-6.437302E-06,0,261.834,0.1,0.1,0.1,0
-3.572151E-05,137.2664,27810.51,1.308899,-6.437302E-06,0,261.8511,0.1,0.1,0.1,0
-3.042943E-05,137.2733,27811.9,1.309006,-5.483627E-06,0,261.8677,0.1,0.1,0.1,0
-3.042943E-05,137.2811,27813.49,1.309097,-5.483627E-06,0,261.8848,0.1,0.1,0.1,0
-3.042943E-05,137.2862,27814.51,1.309204,-5.483627E-06,0,261.9019,0.1,0.1,0.1,0
-3.042943E-05,137.2931,27815.91,1.309296,-5.483627E-06,0,261.9189,0.1,0.1,0.1,0
-3.042943E-05,137.2985,27817,1.309357,-5.483627E-06,0,261.936,0.1,0.1,0.1,0
-3.042943E-05,137.3035,27818.02,1.309448,-5.483627E-06,0,261.9531,0.1,0.1,0.1,0
-3.042943E-05,137.309,27819.13,1.309494,-5.483627E-06,0,261.9697,0.1,0.1,0.1,0
-3.042943E-05,137.3143,27820.2,1.309601,-5.483627E-06,0,261.9868,0.1,0.1,0.1,0
-3.042943E-05,137.3203,27821.42,1.309692,-5.483627E-06,0,262.0039,0.1,0.1,0.1,0
-2.77834E-05,137.3264,27822.65,1.309799,-5.00679E-06,0,262.021,0.1,0.1,0.1,0
-2.77834E-05,137.3311,27823.61,1.309845,-5.00679E-06,0,262.0381,0.1,0.1,0.1,0
-2.77834E-05,137.3354,27824.49,1.309952,-5.00679E-06,0,262.0547,0.1,0.1,0.1,0
-2.77834E-05,137.3412,27825.65,1.310043,-5.00679E-06,0,262.0718,0.1,0.1,0.1,0
-2.77834E-05,137.3475,27826.94,1.310104,-5.00679E-06,0,262.0889,0.1,0.1,0.1,0
-2.77834E-05,137.3539,27828.24,1.310196,-5.00679E-06,0,262.106,0.1,0.1,0.1,0
